last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
154452,61.3,2,2.75,10,31.2,5,0,0,0,12.9,0,18039,4352
79000,33.7,1,2.5,9,18.2,7,0,0,0,8.8,1,15246,14042
93800,51.4,2,2.5,9,29,6,0,0,0,7.5,0,45416,16845
206000,100.1,3,2.8,25,57.6,5,0,0,0,12,0,44382,16921
82000,45.4,2,2.6,9,28.3,3,0,0,0,7,0,32469,11615
47400,32.7,1,2.6,12,17.5,1,0,0,0,7.1,0,46144,13772
119600,52,2,2.7,12,30,3,0,0,0,7.5,0,36361,13238
239980,134,5,3.2,6,95,2,0,0,0,30,1,24943,5511
109000,59,2,3.25,5,42,1,0,0,0,12,0,24202,4297
660000,114,3,3,12,54,4,0,0,0,20,0,25799,4593
95800,63.5,3,2.55,9,46.7,4,0,0,0,6.1,2,36538,10845
159800,55,2,2.8,16,29,6,0,0,0,10,2,41841,11838
88400,67,2,2.7,22,35.2,17,0,0,0,14,0,41752,21068
83000,44,2,2.58,9,27.3,9,0,0,0,6.7,0,12609,15201
138000,50,2,2.6,14,31,12,0,0,0,8,0,15117,13913
71000,46.9,2,2.55,5,31.7,1,0,0,0,7.3,0,44757,14336
209000,110,3,3.5,4,70,2,0,0,0,17,0,21711,1826
101000,62.3,3,2.55,9,39.4,8,0,0,0,9.6,0,27644,11928
68000,32.1,1,2.6,9,17,8,0,0,0,5.5,0,35891,10949
81000,56.7,3,2.51,5,42.4,5,0,0,0,5.1,0,7433,17609
175000,100.4,4,2.5,18,56,12,0,0,0,9,0,14241,14793
90000,54,2,2.8,24,27,3,0,0,0,10.2,2,43397,12154
57600,24.7,1,2.51,8,14.3,2,0,0,0,6,0,19420,15580
199800,104,3,2.75,16,47.3,6,0,0,0,14,0,51495,14218
246000,120,4,3.1,4,78,4,0,0,0,14,0,20641,772
197120,70.4,2,2.73,20,37.4,4,0,0,0,13.05,0,39140,10364
108000,65.7,3,2.5,9,43,2,0,0,0,10,0,12609,15201
112000,55.1,2,2.7,9,31,3,0,0,0,9,0,33162,12903
104000,41,1,2.8,16,18,7,0,0,0,10,0,36353,11936
156000,97.3,3,2.8,5,43.9,2,0,0,0,11.5,0,20562,19565
175000,79.8,3,2.75,17,46.9,6,0,0,0,10.8,1,16600,15134
670000,189,5,3,14,78,7,0,0,0,19,1,28057,6996
86000,35.8,1,3,5,14.6,1,0,0,0,7.7,0,37889,9816
74000,32,1,2.54,5,18,4,0,0,0,5.6,0,36011,9724
75000,32.5,1,2.55,9,18,4,0,0,0,7,0,48950,15176
519800,138.1,4,2.85,6,102.8,2,0,0,0,21.7,0,22821,3470
126000,46.5,1,2.8,5,30,4,0,0,0,12,0,24608,4827
278000,126.1,4,2.85,4,66.8,2,0,0,0,30,0,22526,3175
219800,93.5,4,2.7,19,51.2,13,0,0,0,10.8,0,30394,11526
169000,71.5,3,2.5,13,41.3,3,0,0,0,11.4,1,33292,11601
136000,58,2,2.75,20,32.6,16,0,0,0,9.6,1,19362,21074
319000,92,3,3.2,6,60,2,0,0,0,13.2,0,12388,7579
73000,41,1,2.8,18,19,14,0,0,0,11,0,18428,16134
98000,40.4,2,3,5,27,2,0,0,0,7,0,29391,5650
139800,60,2,3.5,7,27,6,0,0,0,10.5,0,23171,2713
159800,80,2,2.75,16,34,10,0,0,0,19,2,42785,9153
98000,54.6,2,2.7,16,32.1,15,0,0,0,10.1,1,32181,11312
84000,43.3,1,2.7,10,18.7,3,0,0,0,10.8,2,21578,14308
79000,45.8,2,2.5,9,28.6,9,0,0,0,7,2,31476,12635
122000,67.4,3,2.65,10,40.5,1,0,0,0,8.4,1,9655,13255
83000,43,2,2.5,5,19.8,3,0,0,0,5.5,0,42458,8910
146000,50,1,3.31,4,20.5,3,0,0,0,20,0,24482,3031
78000,42.5,1,2.78,25,19.5,19,0,0,0,12.5,2,15839,14635
94000,67,3,2.7,9,43.4,1,0,0,0,8.8,2,15361,14157
150000,65.9,2,2.8,24,38.5,16,0,0,0,13,0,33665,14764
118000,68.7,3,2.6,6,40.4,1,0,0,0,8.2,2,34358,15402
86400,55.9,3,2.52,5,41.1,1,0,0,0,6,0,41419,11602
95600,50.7,2,2.8,3,29.8,1,0,0,0,7.3,0,28195,9265
85900,34,1,3.5,5,18,3,0,0,0,12,0,24705,4957
110400,58,2,2.6,10,30,2,0,0,0,12,0,34084,14386
146000,45,1,2.8,16,18,11,0,0,0,13,0,9989,11323
300000,149,4,3,10,88,6,0,0,0,16,0,27618,13711
186000,70.8,2,3,5,30.2,4,0,0,0,13.2,0,31133,4112
94000,39.2,1,2.75,12,20.1,2,0,0,0,10.5,0,28583,11537
138000,79.8,3,2.85,6,49.7,3,0,0,0,11,0,26557,5409
290020,96.64,2,2.72,10,37.4,4,0,0,0,23.8,0,28220,6923
73800,31,1,2.6,9,15.5,9,0,0,0,8,0,47037,14774
135000,83.3,4,2.6,9,57.2,1,0,0,0,8.8,0,13557,12353
350000,166.6,6,3.12,5,105,3,0,0,0,16.9,0,22286,1122
122000,83,3,3.7,5,56,2,0,0,0,11,0,20810,4755
78000,30.7,1,2.6,9,17.8,4,0,0,0,6.2,0,48177,16503
112000,67,3,8,16,41,1,0,0,0,8,0,32691,11035
126400,61,3,2.5,9,32.6,4,0,0,0,7,0,36627,11088
194000,112,4,3.5,4,77.4,2,0,0,0,21,0,24199,3765
334000,127,3,3.1,5,49.9,4,0,0,0,44,0,22891,2432
196000,63,2,3.2,7,30,6,0,0,0,20,0,19757,2231
82000,45,1,2.6,5,18.9,3,0,0,0,10.2,0,18906,10437
144000,70,3,2.6,16,41,2,0,0,0,9,5,30178,13039
87000,57,3,2.5,5,39,4,0,0,0,6,1,9992,10240
74300,35,1,2.6,17,16,4,0,0,0,11,0,25360,14749
134000,43,2,2.83,6,30.6,2,0,0,0,12,0,22740,2487
200000,50,2,3.4,5,30,3,0,0,0,8,0,21534,1096
123980,80,2,3,6,34,6,0,0,0,16,0,32858,5134
90000,45.5,2,2.6,9,28.4,9,0,0,0,7.1,2,13873,14211
77000,38,1,2.75,17,16.4,6,0,0,0,9,0,16046,14843
214000,98,3,3,18,63.6,5,0,0,0,14,0,13440,14518
154000,81,3,2.6,16,46.5,4,0,0,0,12.6,1,42012,14515
1734776,190,5,3,8,89.7,8,0,0,0,25.86,0,26462,6801
190000,100,4,3,5,76,5,0,0,0,10,0,25950,4798
213000,98,4,3,7,65.6,6,0,0,0,9.2,0,19425,14594
160000,68,3,2.64,12,44,3,0,0,0,8,0,35620,9913
148800,62.3,2,2.65,17,31.9,3,0,0,0,10.8,2,35452,15458
69800,32.4,1,2.5,9,17.9,7,0,0,0,6.2,0,51708,16890
83000,45,1,2.8,16,20,10,0,0,0,12,2,15331,14127
210000,97,2,2.53,15,57.2,7,0,0,0,17.4,0,52108,16333
116000,45.7,2,2.56,10,28.5,9,0,0,0,7,2,36209,13123
132000,54,2,2.7,17,27,5,0,0,0,12,2,15706,7734
110800,55,2,2.6,12,32.6,10,0,0,0,10,0,29998,10868
350000,160,6,3.17,5,112.7,3,0,0,0,15.4,1,19620,3510
98000,45,2,2.5,5,28,1,0,0,0,5,0,9863,11198
71000,29.2,1,2.5,9,15.1,7,0,0,0,7.1,0,13413,14499
97000,67,3,2.6,9,43.6,4,0,0,0,8.8,2,25151,15984
99000,55.2,3,2.5,5,40,5,0,0,0,6,1,10966,11020
138000,85,4,3.2,5,54,4,0,0,0,11.5,0,24654,5222
114000,55,2,3,3,31.5,3,0,0,0,15,1,32050,9128
74000,33,1,2.7,17,18,5,0,0,0,9,2,33224,12886
72600,38,1,2.65,6,18,6,0,0,0,8.3,1,34714,15016
258000,100,3,2.7,12,55,6,0,0,0,14,0,32746,13845
120000,51,2,2.8,12,31,4,0,0,0,7,1,29597,6969
134000,65.6,2,2.55,10,36.7,10,0,0,0,10.9,2,11657,11992
90000,43.8,2,2.5,9,27.1,3,0,0,0,6.6,0,15204,13745
418000,129,3,3.02,8,81,7,0,0,0,19,1,22913,2454
76000,45,1,2.55,16,19.3,4,0,0,0,12.6,1,25944,14657
102000,41,1,2.75,17,19.2,16,0,0,0,10.4,1,35714,12628
179800,101.9,4,3.5,5,72.8,3,0,0,0,8.3,0,16655,6107
214000,115,3,3.2,5,67,4,0,0,0,18,1,31363,3855
127800,48.1,1,3.2,4,26,3,0,0,0,9,0,24818,5037
88000,36.8,1,2.65,24,26,20,0,0,0,10,4,12188,14779
284800,114.4,3,3,5,64.1,5,0,0,0,22.1,0,24733,5827
381800,115.7,3,3,10,47.4,10,0,0,0,30.9,1,26890,5894
99800,61.6,3,2.5,9,43.2,5,0,0,0,6.3,2,48125,16105
79760,31,1,2.5,5,17,3,0,0,0,5.6,0,12025,13701
106000,57,3,2.5,9,39,5,0,0,0,6,2,50421,14775
79400,40.83,1,2.75,16,16.16,16,0,0,0,8.9,2,38900,12843
115000,53.5,2,2.5,14,33.1,2,0,0,0,7.3,1,17135,13181
64000,32.8,1,2.5,15,17.9,9,0,0,0,6.3,2,48669,15277
136000,48,1,2.5,13,20,4,0,0,0,11,0,33971,12113
132000,71,3,2.7,12,54,5,0,0,0,9,0,13523,15567
97000,52.5,2,2.56,9,30.6,1,0,0,0,7,0,13822,16414
165200,91,4,3.3,4,66.5,2,0,0,0,8,0,25763,4338
112267.8,64.3,2,2.7,23,31.7,21,0,0,0,12,0,21743,17071
216000,67.8,2,2.8,12,37,7,0,0,0,16,0,40806,12509
85800,47,1,2.6,10,18,9,0,0,0,15,2,35447,15749
72580,40,1,2.65,9,20,5,0,0,0,10,0,32742,13222
144000,72,3,2.65,16,41.4,7,0,0,0,10.6,2,28998,11424
270000,109,4,3,7,71,5,0,0,0,11,0,26191,4893
208000,67.3,2,2.8,17,31.6,8,0,0,0,11.1,1,30954,8248
77000,39,1,2.65,23,16.1,23,0,0,0,12.8,0,15297,13279
295000,120.4,3,3.5,5,75,5,0,0,0,13,1,24517,2846
170000,48.7,2,2.7,5,28.5,1,0,0,0,10.6,0,23974,4542
146000,66.7,2,2.85,10,36,2,0,0,0,15,1,17720,16722
246000,72,2,2.85,13,45,7,0,0,0,18,2,27378,6080
94000,42,2,2.6,5,26,5,0,0,0,7,1,35278,8922
86000,42.5,3,2.6,5,32.7,5,0,0,0,6,0,12411,12956
275000,96,3,2.7,10,47.7,2,0,0,0,13.2,2,30742,4281
87000,37,1,2.5,17,16,5,0,0,0,11,0,36080,12409
64000,33.3,1,2.68,9,17.4,5,0,0,0,7.8,0,28185,11382
71000,35,1,2.6,15,18,11,0,0,0,9,0,15432,14228
111000,53.7,2,2.5,9,33.1,2,0,0,0,8,0,17944,11212
270000,95,3,3.15,6,65,6,0,0,0,30,1,11457,8536
78980,37.4,1,2.6,16,18,12,0,0,0,9.4,0,46161,16030
81000,34,1,2.5,9,18,2,0,0,0,7.2,1,16793,15795
143000,77,3,2.55,14,44,3,0,0,0,8.7,0,11506,12700
124000,60,2,2.5,14,34.9,12,0,0,0,7.4,0,11838,13445
179800,92,4,3.3,3,67,2,0,0,0,8,0,24328,2481
123000,79.7,3,2.67,16,47.4,9,0,0,0,14.9,0,32826,13990
63000,33.17,1,2.7,12,18.08,11,0,0,0,6.3,0,47948,16890
95000,55,2,2.65,16,32,1,0,0,0,10.5,0,38854,14137
62000,31,1,2.6,5,17,4,0,0,0,6,1,31911,8990
69800,33,1,2.6,9,19,6,0,0,0,7,0,18794,10326
160000,71.3,2,2.95,7,46.1,4,0,0,0,8,0,10708,10057
184000,75,3,3,5,47,5,0,0,0,9,0,39119,10822
58000,31.1,1,2.5,9,13.6,1,0,0,0,8.5,0,16874,16782
126000,54.1,2,2.6,25,32.7,2,0,0,0,9.8,0,36784,11718
117600,46.6,2,3.3,5,33,5,0,0,0,8,0,19994,3086
118800,62.1,2,2.56,10,36,1,0,0,0,13.4,1,11022,12679
80000,36,1,2.7,24,20,1,0,0,0,8,0,16616,15618
100000,59.4,3,2.7,9,41.7,3,0,0,0,6,5,32428,11564
130000,69.7,3,2.5,9,42,4,0,0,0,7.9,0,44812,15039
92500,45.7,2,2.5,9,28.6,6,0,0,0,7,2,33623,12267
68000,32,1,2.6,9,17.9,6,0,0,0,6.3,0,45014,17252
169800,62.2,1,2.7,3,19,2,0,0,0,30.6,0,44870,20802
60000,34.21,1,2.8,10,16.62,7,0,0,0,9.19,2,19699,18701
103600,76,3,2.55,10,50,8,0,0,0,12.3,2,18585,22010
144000,79,3,3,5,53,5,0,0,0,8,0,15083,7574
114100,39,1,2.5,5,17,5,0,0,0,9,0,19626,4381
63000,28.7,1,2.5,9,14.4,3,0,0,0,5.6,0,32629,12222
52000,30,1,2.65,5,16,3,0,0,0,6.5,0,21703,14433
88000,59.6,3,2.6,9,40,6,0,0,0,7,0,18662,13317
90000,45.2,2,2.6,5,27.8,3,0,0,0,7.2,1,46591,15208
97000,44,1,2.8,25,21,5,0,0,0,11,0,52192,15686
65800,40,1,2.8,19,18,2,0,0,0,12.3,0,34279,15447
99800,44,1,2.7,25,15.5,11,0,0,0,12.3,1,35257,14772
158000,90.2,4,3,5,57.8,1,0,0,0,8.6,0,24104,4513
66000,30,1,2.5,4,16.1,1,0,0,0,5.28,0,21361,23072
109800,83.4,3,2.75,7,45.6,7,0,0,0,12.5,0,40096,19150
97940,48,2,2.65,12,28,5,0,0,0,8.2,2,15617,14413
84000,31.6,1,2.5,5,18.3,4,0,0,0,6.5,1,28168,7107
101000,34.4,1,2.83,16,15.8,15,0,0,0,9.1,2,10069,13445
149800,59.01,2,3.1,4,41.35,3,0,0,0,9.27,0,24554,5094
150000,72.2,2,3,4,45,3,0,0,0,11.5,0,39803,11506
78400,33.4,1,2.5,9,17.6,8,0,0,0,8,1,12627,12539
81000,32,1,2.6,25,16,19,0,0,0,8.7,2,43371,12155
560000,336,5,3,3,106.1,2,0,0,0,21,1,15036,14795
68000,31.1,1,2.5,9,18.2,9,0,0,0,6.3,0,51844,16526
105000,41,1,2.5,25,19,23,0,0,0,11.5,0,35194,15950
230000,71.41,2,2.73,20,40.32,10,0,0,0,11.35,0,39357,10581
112000,55,2,2.5,12,32,10,0,0,0,11,0,32168,12063
106000,57,3,2.55,9,40,5,0,0,0,6,0,32469,11615
518000,167.1,4,2.75,15,102.3,6,0,0,0,22.3,1,29860,7232
176000,72,2,2.6,15,37,7,0,0,0,10,0,18119,13347
84000,31.3,1,2.5,5,17.3,4,0,0,0,5.8,1,42899,15403
190000,68,2,3.15,4,38.5,1,0,0,0,10.1,0,21562,2849
137000,64.5,3,3.27,4,36.6,4,0,0,0,9.8,0,21308,1292
73800,50,2,3,5,23,2,0,0,0,11,0,28501,7348
100000,57.2,3,2.5,9,39,4,0,0,0,6.2,0,50800,13275
82000,51,1,3,22,22,1,0,0,0,16,0,15402,14199
519800,133.9,4,3.6,3,74.99,3,0,0,0,19.2,0,23843,2391
219980,96,3,2.76,25,58.8,17,0,0,0,12.6,4,22751,15365
119980,43.5,1,2.7,20,20,17,0,0,0,8,0,44382,16921
102800,44,1,2.8,16,17.3,14,0,0,0,11.1,0,12199,12111
239000,80,3,2.73,4,50.7,4,0,0,0,9,0,20923,1139
108000,57.2,3,2.55,5,39.3,4,0,0,0,6.1,2,16070,15980
70000,43,2,2.5,6,27.5,5,0,0,0,6,0,39795,9054
100000,58.8,3,2.5,9,37.6,8,0,0,0,7,1,49819,15377
142000,65.5,4,2.46,5,51,4,0,0,0,9.4,0,24542,5110
72000,31.5,1,2.5,5,17,2,0,0,0,5.6,0,14562,12344
85600,54.3,3,2.5,5,39.8,1,0,0,0,5,0,12867,11182
105300,73,4,2.56,9,49,8,0,0,0,6.3,0,33338,10894
160000,72.5,4,3.2,5,50,1,0,0,0,7.4,0,21135,743
103800,60,3,2.5,9,39,7,0,0,0,7,0,12727,15318
113000,50.1,2,3,7,36.7,2,0,0,0,8,0,16083,7287
1900000,190,5,3,7,130,6,0,0,0,25,0,21179,1032
252000,92,3,2.8,12,50,11,0,0,0,15,2,40855,12558
130000,49.1,1,2.5,35,31,3,0,0,0,7,0,18732,20444
164000,90.5,4,2.5,7,62.1,5,0,0,0,8.3,0,27726,9632
134000,64,2,2.7,24,29,14,0,0,0,27,2,21460,16788
76000,45,2,2.5,5,28,3,0,0,0,7.2,1,45344,17582
252000,106.5,3,3.2,5,84,2,0,0,0,13,0,17198,6085
93500,39.9,1,2.8,19,17.8,12,0,0,0,12.8,2,38171,15015
113980,53.3,1,2.75,16,21.3,7,0,0,0,12,0,10934,12551
154000,80.8,3,2.54,8,49.2,7,0,0,0,10.9,2,35908,16210
73004.34,41,1,2.75,23,17.8,16,0,0,0,10.3,0,22077,17405
77000,34.7,1,2.65,17,16,8,0,0,0,10.7,1,36132,12403
259800,152,6,3.1,5,103.3,1,0,0,0,11,0,20498,1877
160000,98,4,3,4,64,3,0,0,0,12,0,23548,3851
101980,51.2,2,2.5,5,30.1,4,0,0,0,6.8,0,39524,11090
94000,50.9,2,2.5,9,32.2,5,0,0,0,6.5,0,15178,13719
79000,37.9,1,2.78,17,16.4,3,0,0,0,9.1,0,17209,16005
86000,37.3,1,2.5,12,18,4,0,0,0,9,2,49589,16502
280000,106,3,2.8,25,60,14,0,0,0,17,0,40584,12398
500000,113,4,2.5,15,68,7,0,0,0,14,0,18904,4497
118000,52.3,2,2.65,12,28.6,3,0,0,0,8.4,2,33538,12258
198000,80.3,2,3,8,42.6,4,0,0,0,15.8,0,39393,11096
73000,48.3,4,2.6,5,36.8,1,0,0,0,5.2,0,17901,12675
218000,63,2,2.75,24,32.6,12,0,0,0,11.8,2,10663,12738
160000,80,3,2.75,12,48,1,0,0,0,15,0,15264,17135
82000,45,2,2.55,5,31,5,0,0,0,6,1,14519,13060
87000,48,2,2.6,16,27,8,0,0,0,7.5,1,32181,11312
338261.36,120.4,4,2.7,11,70.48,10,0,0,0,17.59,0,30742,4281
114000,74.5,4,2.5,9,49,1,0,0,0,6.5,0,51091,16419
74000,41.7,3,2.5,5,29.8,3,0,0,0,5.3,0,15724,14520
180000,87.3,4,2.7,10,50.7,4,0,0,0,15.6,0,17625,15500
134000,64.9,3,2.5,9,43.6,6,0,0,0,7.2,1,17623,12727
104000,41.6,2,2.65,8,26.6,7,0,0,0,6,0,20053,4155
990000,119,3,3.3,8,47,2,0,0,0,50,0,24764,5332
250000,82.5,2,3.3,6,44,1,0,0,0,10.4,0,22033,3465
76000,45.9,2,2.5,5,30.8,1,0,0,0,6.5,0,41748,14252
360000,98.2,3,3,5,63.3,4,0,0,0,12,0,24746,5314
100000,55,1,2.8,26,15,21,0,0,0,17.5,1,45469,18194
93000,46,2,3,9,28,2,0,0,0,7,2,49928,15648
220000,68.5,2,3.06,13,33.4,5,0,0,0,12.6,0,17787,16825
94000,44,2,2.5,9,27.4,8,0,0,0,6.8,0,29227,13138
76000,36,1,2.7,16,18.7,16,0,0,0,8.6,2,15483,13498
207960,56.7,1,3.6,3,33.7,1,0,0,0,11.4,0,24796,3402
119000,45,1,2.75,13,16.4,7,0,0,0,11.1,1,29110,7943
93000,38.3,1,2.65,12,19.9,7,0,0,0,10.1,0,28199,11791
522148.2,178.5,4,3.1,16,94.89,9,0,0,0,19.35,0,37407,8434
139800,67,2,2.75,18,33.9,8,0,0,0,13,2,15877,14673
96000,44.5,2,2.5,5,27.4,1,0,0,0,7.1,0,46295,19019
78000,47,2,2.6,9,30,3,0,0,0,7.2,2,29765,10980
240000,114.2,3,2.75,23,65.4,17,0,0,0,17,1,17393,12525
75000,35.1,1,2.75,23,15.9,1,0,0,0,9.8,0,22314,17642
114000,65.5,2,3.4,6,29.2,2,0,0,0,22.3,0,21034,5484
54000,32,1,2.5,5,17.3,4,0,0,0,5.5,1,20864,16595
210000,124.1,5,3.2,4,79.4,3,0,0,0,20,0,26825,5527
60000,40,1,2.75,3,21,2,0,0,0,6.2,0,32676,13141
148000,52.5,2,3.02,5,32.2,2,0,0,0,8,0,27436,6283
260000,134.7,4,2.8,5,71.3,4,0,0,0,17.6,0,21643,1200
158000,65.8,3,2.5,12,35,4,0,0,0,11,0,35646,11163
159000,42,1,3,23,18,11,0,0,0,11,2,26402,5249
77000,44,2,2.5,9,27,6,0,0,0,6.5,2,16057,16103
107000,45.6,1,2.78,25,17.4,2,0,0,0,14.5,2,51412,15388
196000,105.3,4,3,4,69,1,0,0,0,8,0,38711,7971
73000,33.3,1,2.5,12,17.5,8,0,0,0,8,1,52056,16941
90000,38.8,1,2.75,19,15.2,19,0,0,0,8.7,0,37781,14657
70000,28.71,1,2.52,7,15.33,2,0,0,0,6.2,0,27231,9118
68000,31,1,2.65,5,17.6,3,0,0,0,6.3,0,41646,14150
86000,43,1,2.5,25,18,2,0,0,0,11,0,7026,13242
63800,34,1,2.56,14,17.5,4,0,0,0,7.3,2,34016,11581
76000,31,1,2.5,5,16,5,0,0,0,6,0,16774,8305
112660,36.7,1,2.8,14,19.6,12,0,0,0,10,2,43427,15930
360000,97.4,3,4,8,54.4,6,0,0,0,13.6,0,39393,11096
119000,47.2,1,2.7,9,21,6,0,0,0,10.3,1,42482,14185
79000,46,2,2.5,9,27,6,0,0,0,6.3,0,46501,16386
117000,73.7,4,2.56,9,54.5,8,0,0,0,6.7,2,25384,14261
147000,75,3,2.63,14,46,3,0,0,0,11,0,35535,15837
106000,47,1,2.7,5,18,2,0,0,0,14,2,33358,13171
101800,50.2,2,2.57,9,30.5,5,0,0,0,9.5,0,15511,14051
106000,47.2,1,2.7,9,18.9,7,0,0,0,13.2,1,48152,16785
151600,53.72,2,2.8,24,29.21,2,0,0,0,10.52,0,9354,13149
156000,60,2,2.9,2,39,1,0,0,0,7,0,37059,8745
506000,153,4,3.05,17,86.1,9,0,0,0,19.4,0,37434,8460
87000,41,1,3.4,4,22,2,0,0,0,9.4,0,20637,12887
158000,83,3,2.8,17,54.8,11,0,0,0,11.9,0,35451,15753
112000,70,3,2.7,9,43.1,4,0,0,0,8.3,2,19546,21258
152000,65,2,2.75,16,36,2,0,0,0,13.5,0,42351,14855
94000,72,3,2.8,13,30.5,4,0,0,0,10,1,51678,14945
100000,54,2,2.5,12,30,8,0,0,0,9,0,49065,16735
85000,48.6,2,2.55,9,28.1,2,0,0,0,6,0,49574,16655
93980,34,1,2.75,19,17.1,7,0,0,0,9.01,2,18625,17628
119000,64.9,3,2.5,9,45.3,8,0,0,0,6.3,0,30108,7480
108000,60,3,2.5,9,39,7,0,0,0,6.3,0,50421,14775
119000,63.1,2,2.5,14,26.3,4,0,0,0,13.1,0,37715,12612
65000,45.75,2,2.57,5,28.1,3,0,0,0,6.8,0,22229,14958
220000,65.9,2,3,16,19.7,13,0,0,0,37.7,0,37434,8460
1160000,256,6,4,5,167,3,0,0,0,28.8,0,25801,4504
86000,37.5,1,2.5,10,20,3,0,0,0,7.1,2,13520,12316
109000,60,3,2.5,9,41.9,6,0,0,0,6,0,47059,15204
196000,100.8,2,2.95,4,34.6,1,0,0,0,28.4,0,19685,3304
142500,43.3,2,2.64,5,27,4,0,0,0,6,0,35641,9922
108000,56,2,3,5,32.4,1,0,0,0,8.2,0,20137,14939
64000,30,1,2.5,9,15,9,0,0,0,8.5,0,42219,14723
112000,59.1,3,2.53,9,37.7,3,0,0,0,7.2,2,49928,15648
78000,31.9,1,2.5,9,17.8,8,0,0,0,6.2,0,11558,12310
96000,42.6,1,2.8,25,22.1,7,0,0,0,12,0,33881,13749
112055.48,81.9,3,2.75,23,45.6,13,0,0,0,15.5,0,22077,17405
53000,31.5,1,2.5,5,17.5,4,0,0,0,5.5,1,21417,15740
105000,59,3,3.4,4,36,2,0,0,0,8.4,0,28030,6877
99000,51,2,2.55,9,31,5,0,0,0,6.5,1,41909,14412
287000,97.35,2,3,16,34.3,11,0,0,0,38.86,0,52388,14849
498000,129,3,3,9,75,5,0,0,0,15,2,32121,5080
69000,42.2,3,2.5,5,29.7,2,0,0,0,7,0,18136,18044
115000,66.1,3,2.67,16,42.2,7,0,0,0,10.7,2,33691,13023
466438.88,165.2,3,3,19,59.8,19,0,0,0,13.4,0,18995,4579
68000,31.8,1,2.55,5,17.2,1,0,0,0,6,0,30335,5982
79000,37.31,1,2.5,5,22.7,2,0,0,0,7.41,2,15049,13589
84000,38.1,1,2.7,12,19.7,2,0,0,0,10.1,0,50706,16034
94000,35,1,2.7,16,11,10,0,0,0,16,0,10031,13330
119800,74.5,4,2.52,9,55.1,6,0,0,0,6.9,0,16735,10948
212000,105.3,3,2.65,18,60,17,0,0,0,17.5,1,15493,14289
110000,59.6,3,2.55,9,42.9,3,0,0,0,6.2,1,12045,11450
97000,40.1,1,2.7,16,17.1,8,0,0,0,11,0,20956,22668
113000,43,1,2.77,24,19,13,0,0,0,11,2,37625,14153
100000,41,1,2.7,17,17,8,0,0,0,10,0,36772,11925
232318.56,88.8,3,3.1,16,52.21,6,0,0,0,11.78,0,37407,8434
203000,74,2,2.5,8,40.5,3,0,0,0,12.6,4,17787,16825
116000,53.9,2,3,5,33.3,4,0,0,0,8.4,0,13831,8969
99000,54.6,2,3.4,5,27,1,0,0,0,9.2,0,19497,4252
418000,137,4,3,5,97,4,0,0,0,10,0,24264,4832
105000,71,3,2.65,12,43,5,0,0,0,11,1,33458,12386
127800,58.7,1,3.12,4,31.5,3,1,0,0,11.7,2,44870,21689
138000,43,1,2.6,24,13,23,0,0,0,17,2,35847,15853
99000,50,2,2.65,16,26.5,11,0,0,0,11,0,31962,12471
78000,50,4,2.55,5,39,4,0,0,0,6.5,0,12458,13104
140000,65,2,2.6,5,30,4,0,0,0,8,1,7893,18069
2700000,166,3,3.3,7,52,1,0,0,0,64,0,32863,5955
250000,80.8,3,3,6,55,4,0,0,0,7.7,0,16085,7616
136000,54.2,1,2.8,23,21,4,0,0,0,14.2,0,12747,12998
111800,42,1,2.9,24,16.4,16,0,0,0,10,2,11555,12099
152000,76,3,2.86,5,48.6,1,0,0,0,7.4,0,22435,3084
459800,193.2,4,2.5,6,83.8,5,0,0,0,17.6,1,22383,5196
81800,44.1,1,3,7,25,3,0,0,0,10.1,0,18672,14985
116000,72,3,2.6,9,46,3,0,0,0,8,1,24198,11210
114000,59.1,3,2.66,5,39.2,2,0,0,0,7,0,25680,4255
498000,281.1,6,3.3,5,193.5,3,0,0,0,26.6,0,21480,2453
199800,91,3,2.7,13,57.3,12,0,0,0,9.8,1,15395,13936
90000,45,2,2.55,5,31,2,0,0,0,6,1,28638,12661
136000,49,2,2.49,8,32.8,2,0,0,0,6.5,0,26911,5614
71500,43,2,2.55,4,28,3,0,0,0,5,1,41313,15437
106020,40,1,2.7,18,15,10,0,0,0,10,0,32781,8684
115000,51.2,1,2.84,17,20,15,0,0,0,12,2,33557,14656
352000,112,4,4.5,4,83,2,0,0,0,10,0,22794,1645
321600,147,4,2.5,7,69.28,5,0,0,0,33,0,28768,7615
79000,31,1,2.5,5,17,1,0,0,0,6.2,0,44098,10880
160000,54,2,2.77,18,31,10,0,0,0,11,0,7659,13841
104000,57,2,2.55,12,32,4,0,0,0,8,2,51425,14437
86000,58,3,2.5,5,38.9,2,0,0,0,5.5,0,16831,16741
88000,45.2,2,2.5,5,27.3,4,0,0,0,6,0,48211,14968
173000,88.3,4,2.65,9,67.9,1,0,0,0,8,0,50563,15192
77000,42.7,2,2.5,12,28,1,0,0,0,6.6,0,44030,10666
89000,38.9,1,2.5,17,20,9,0,0,0,10.8,0,36132,12403
87000,46,1,2.6,10,20,2,0,0,0,14,0,32831,13995
73400,38.7,1,2.65,12,16.4,3,0,0,0,10,0,19886,21598
199800,81.4,3,3.4,4,31.8,2,0,0,0,9.8,0,21724,3512
122000,37,1,2.5,22,19,21,0,0,0,8.2,0,29697,6731
